year,city,province_code,city_code,province,year_city,population,area,PopulationDensity,gdp,GDP_GrowthRate,Proportion_SecondaryIndustry,Proportion_ThirdIndustry,retailAssumption,gdp_percapita,X,inflator,gdp_nominal,gdp_real,city_type,sum,if_officialWechat,nightLight,clicksCount_city_gdpContent,likeCount_city_gdpContent,originalflag_city_gdpContent,Freq_city_gdpContent,clicksCount_city_gdpData,likeCount_city_gdpData,originalflag_city_gdpData,Freq_city_gdpData,clicksCount_city_gdpnoData,likeCount_city_gdpnoData,originalflag_city_gdpnoData,Freq_city_gdpnoData,iv_if_officialWechat,iv_clicksCount_city_gdpContent,iv_clicksCount_city_gdpData,iv_clicksCount_city_gdpnoData,leader_change,num_commentBoard,sum_num_admini,politeScore,gdp_ratio
2014,晋城市,140000,140500,山西省,2014140500,218.9,9425,232.2546419,1035.8203,4.7,58.76,37.02,3412124,4.145266064,5,1.141527151,1035.8203,907.3987413,地级市,18195.88837,0,18195.88837,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,381.3636364,266.6363636,114.7272727,0,73,52,-0.581437337,0.694323177
2016,新余市,360000,360500,江西省,2016360500,124,3178,390.1825047,1036.1912,8.6,52.07,41.78,2399510,7.218968607,7,1.157558801,1036.1912,895.1521073,地级市,5612.463037,1,5612.463037,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545,1884.545455,1066,818.5454545,1,24,375,-0.438141767,0.787350223
2014,抚州市,360000,361000,江西省,2014361000,427.5,18799,227.4057131,1036.7713,9.8,51.59,31.65,3794962,2.124518914,5,1.141527151,1036.7713,908.2318358,地级市,7861.999574,0,7861.999574,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,23.72727273,6.727272727,17,0,98,185,-0.495714762,0.759381761
2012,乐山市,510000,511100,四川省,2012511100,355.1,12723,279.100841,1037.75,14.4,62.05,26.03,3400831,2.642444752,3,1.105951683,1037.75,938.3321315,地级市,1636.790201,0,1636.790201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65234614,0.924817376
2013,阳江市,440000,441700,广东省,2013441700,285.1,7956,358.3459025,1039.8362,17.23,49.41,32.04,5272893,3.228021106,4,1.129877472,1039.8362,920.3088173,地级市,18814.51168,0,18814.51168,0,0,0,0,0,0,0,0,0,0,0,0,0.238095238,0,0,0,0,53,39,-0.600199532,0.69340004
2015,晋城市,140000,140500,山西省,2015140500,219.44,9425,232.8275862,1040.2416,3,55.4,39.87,3587551,4.152837365,6,1.141493649,1040.2416,911.2986313,地级市,16374.6049,0,16374.6049,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,12352.36364,4124.090909,8228.272727,0,43,113,-0.566645115,0.702311519
2012,黄石市,420000,420200,湖北省,2012420200,261.5,4586,570.2136939,1040.95,12,61.96,29.79,4115000,3.599332953,3,1.105951683,1040.95,941.2255671,地级市,2822.634968,0,2822.634968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.65234614,0.861776665
2014,晋中市,140000,140700,山西省,2014140700,330.5,16392,201.6227428,1041.3,6.8,47.45,42.63,4842576,2.760057686,5,1.141527151,1041.3,912.1990652,地级市,34931.88049,1,34931.88049,913,2,0,14,343,1,0,8,570,1,0,6,0.181818182,381.3636364,266.6363636,114.7272727,0,123,167,-0.490529612,0.651539732
2013,毕节市,520000,520500,贵州省,2013520500,870.6,26853,324.2095855,1041.93,18.68,43.17,37.97,1984944,1.059225751,4,1.129877472,1041.93,922.1619386,地级市,16786.78573,0,16786.78573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,10,-0.500339013,0.701734903
2017,马鞍山市,340000,340500,安徽省,2017340500,229,4049,565.5717461,1042.5427,8.9,53.91,44.88,5294536,10.41043353,8,1.2065545,1042.5427,864.0659829,地级市,37091.78996,0,37091.78996,2984,195,0,53,1137,80,0,30,1847,115,0,23,0.8125,30268.5,16953.5625,13314.9375,1,261,715,-0.116631378,0.642672002
2014,六盘水市,520000,520200,贵州省,2014520200,328.3,9914,331.1478717,1042.73,14.1,54.38,38.35,2613754,2.782369092,5,1.141527151,1042.73,913.451773,地级市,16627.30502,1,16627.30502,2355,12,0,20,1094,5,0,9,1261,7,0,11,0.833333333,2329.5,1257.5,1072,0,182,157,-0.460969113,0.701447661
2011,荆州市,420000,421000,湖北省,2011421000,662.7,14092,470.2668181,1043.11,13.4,43.03,31.55,5568000,1.456415026,2,1.080756826,1043.11,965.1662381,地级市,3270.081114,0,3270.081114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.65234614,0.849211103
2011,本溪市,210000,210500,辽宁省,2011210500,154.3,8411,183.4502437,1044.5851,13.6,62.9,32.02,2262571,6.263973525,2,1.080756826,1044.5851,966.5311149,地级市,12634.99627,0,12634.99627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,-0.642883332,0.727821813
2011,黄冈市,420000,421100,湖北省,2011421100,746.3,17457,427.5075901,1045.11,14,38.93,33.32,4757454,1.295748081,2,1.080756826,1045.11,967.0167931,地级市,4099.434901,0,4099.434901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65234614,0.826366482
2016,梅州市,440000,441400,广东省,2016441400,551,15865,347.3053892,1045.5668,7.5,35.3,44.9,6197680,1.639295039,7,1.157558801,1045.5668,903.2515662,地级市,14431.50365,1,14431.50365,108537,726,0,82,71596,482,0,52,36941,244,0,30,0.714285714,151568.5714,112975.2381,38593.33333,1,43,137,-0.553844465,0.710648545
2016,亳州市,340000,341600,安徽省,2016341600,647,8521,759.3005516,1046.1044,8.9,38.71,41.57,4921376,1.396778967,7,1.157558801,1046.1044,903.7159919,地级市,19098.17557,0,19098.17557,0,0,0,0,0,0,0,0,0,0,0,0,0.6875,14400.9375,7798.9375,6602,1,1955,1048,1.062852433,0.690501652
2015,晋中市,140000,140700,山西省,2015140700,329.66,16392,201.1102977,1046.1155,6.4,43.79,46.09,5297436,2.779968553,6,1.141493649,1046.1155,916.4444331,地级市,33090.63887,1,33090.63887,25262,170,0,327,14821,94,0,104,10441,76,0,223,0.181818182,12352.36364,4124.090909,8228.272727,0,145,334,-0.388447059,0.655375968
2018,抚顺市,210000,210400,辽宁省,2018210400,209,11271,185.4316387,1048.8211,4.6,54.82,39.94,6275860,4.018545337,9,1.248780928,1048.8211,839.8759754,地级市,26240.03001,1,26240.03001,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857,81127.5,44000.71429,37126.78571,1,333,569,-0.151919365,0.661742196
2016,晋城市,140000,140500,山西省,2016140500,220,9425,233.4217507,1049.34,3.9,52.88,42.37,3861943,4.120505385,7,1.157558801,1049.34,906.5111847,地级市,15595.07587,0,15595.07587,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,18564.90909,4951.545455,13613.36364,1,86,153,-0.519879402,0.705314092
2011,莆田市,350000,350300,福建省,2011350300,326.5,4131,790.3655289,1050.6159,14.3,58.37,32.22,3380182,2.977369919,2,1.080756826,1050.6159,972.1112786,地级市,14132.28198,0,14132.28198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65234614,0.719894736
2014,丽水市,330000,331100,浙江省,2014331100,265.7,17298,153.6015724,1051.7517,7,48.07,43.51,4763502,3.467651328,5,1.141527151,1051.7517,921.3549578,地级市,19012.38423,1,19012.38423,13148,46,0,47,6930,30,0,32,6218,16,0,15,0.818181818,20306.90909,9915.909091,10391,0,32,272,-0.488346487,0.692779068
2015,大同市,140000,140200,山西省,2015140200,316.22,14176,223.0671558,1053.3703,9,41.77,52.85,5676817,2.918221382,6,1.141493649,1053.3703,922.7999656,地级市,35596.65931,0,35596.65931,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,12352.36364,4124.090909,8228.272727,1,306,103,-0.416433815,0.651470218
2013,衢州市,330000,330800,浙江省,2013330800,254.2,8845,287.3940079,1056.5716,8.67,52.62,39.52,4436693,3.67868022,4,1.129877472,1056.5716,935.1205119,地级市,13417.77374,1,13417.77374,0,0,0,0,0,0,0,0,0,0,0,0,0.272727273,0,0,0,0,12,411,-0.426037897,0.719742628
2016,宣城市,340000,341800,安徽省,2016341800,280,12313,227.4019329,1057.8243,8.7,47.47,40.47,4758406,3.263716647,7,1.157558801,1057.8243,913.8406611,地级市,16385.9753,1,16385.9753,32763,458,0,98,19824,284,0,62,12939,174,0,36,0.6875,14400.9375,7798.9375,6602,1,246,477,-0.252442543,0.702548331
2012,绥化市,230000,231200,黑龙江省,2012231200,557,34954,159.3522916,1057.9799,12.3,26.48,33.06,3530900,1.717457773,3,1.105951683,1057.9799,956.6239794,地级市,11125.41774,0,11125.41774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,-0.633420524,0.736655521
2012,永州市,430000,431100,湖南省,2012431100,620.3,22897,270.9088527,1059.5951,11.04,38.75,38.21,3293356,1.544550123,3,1.105951683,1059.5951,958.084441,地级市,2127.124775,0,2127.124775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,-0.635844291,0.895910238
2019,朔州市,140000,140600,山西省,2019140600,164,10625,154.3529412,1062,6.5,39.82,54.46,3643034,5.119670012,10,1.264849051,1062,839.625882,地级市,31899.01494,0,31899.01494,165,0,0,8,62,0,0,5,103,0,0,3,0.818181818,16697.45455,6504.363636,10193.09091,1,357,397,-0.229463148,0.64925187
2013,阜阳市,340000,341200,安徽省,2013341200,1053.2,9776,1077.332242,1062.4758,10.39,41.09,33.25,5080164,0.892846595,4,1.129877472,1062.4758,940.3460343,地级市,23028.79344,1,23028.79344,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,1,106,117,-0.527251867,0.681591669
2014,梧州市,450000,450400,广西壮族自治区,2014450400,340.3,12588,270.3368287,1064.8152,6.2,60.67,28.1,3283015,2.74110737,5,1.141527151,1064.8152,932.798838,地级市,8739.439408,0,8739.439408,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,164.6428571,66.71428571,97.92857143,1,194,72,-0.499207643,0.753469586
2015,汉中市,610000,610700,陕西省,2015610700,385.21,27246,141.3822212,1064.83,9.6,44.03,37.98,3190013,2.421638017,6,1.141493649,1064.83,932.8391804,地级市,15201.82065,1,15201.82065,0,0,0,0,0,0,0,0,0,0,0,0,0.6,18439.6,13424.4,5015.2,0,205,254,-0.395630364,0.710158038
2018,朔州市,140000,140600,山西省,2018140600,163,10625,153.4117647,1065.6332,2.7,38.25,56.33,,5.235207271,9,1.248780928,1065.6332,853.3387851,地级市,27315.75003,0,27315.75003,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,16500.09091,5561,10939.09091,0,130,487,-0.315714296,0.660696243
2014,西宁市,630000,630100,青海省,2014630100,202.6,7649,264.871225,1065.7811,13.5,49.79,46.7,4140886,4.608316807,5,1.141527151,1065.7811,933.6449852,地级市,26733.35104,0,26733.35104,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,181,234,-0.420491785,0.670916183
2011,齐齐哈尔市,230000,230200,黑龙江省,2011230200,567.4,42469,133.6033342,1065.8065,14,41.79,35.92,4172313,1.738045117,2,1.080756826,1065.8065,986.1667994,地级市,22094.76305,0,22094.76305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,-0.625140568,0.689169191
2018,铜仁市,520000,520600,贵州省,2018520600,444,18014,246.4749639,1066.52,9.6,28.27,48.99,2128007,1.923533598,9,1.248780928,1066.52,854.0489177,地级市,23311.63001,1,23311.63001,10889,101,0,95,4315,43,0,40,6574,58,0,55,0.833333333,46857.66667,20051.33333,26806.33333,0,181,764,-0.137810756,0.671192671
2018,资阳市,510000,512000,四川省,2018512000,346,5748,601.9485038,1066.5332,7.8,47.59,36.77,3789801,2.468380023,9,1.248780928,1066.5332,854.059488,地级市,9072.670007,1,9072.670007,0,0,0,0,0,0,0,0,0,0,0,0,0.944444444,141758.5,92008.27778,49750.22222,1,583,236,-0.181672015,0.740698414
2018,潮州市,440000,445100,广东省,2018445100,276,3146,877.3045137,1067.279,5.3,48.58,44.29,5880316,3.096582284,9,1.248780928,1067.279,854.6567105,地级市,29394.73001,1,29394.73001,21850,142,1,143,5734,40,0,48,16116,102,1,95,0.904761905,317068.5238,209113.2381,107955.2857,0,17,49,-0.616157246,0.656135831
2012,运城市,140000,140800,山西省,2012140800,519.5,14181,366.3352373,1068.6498,7.8,46.07,37.37,4831791,1.86000325,3,1.105951683,1068.6498,966.2716884,地级市,11050.56637,0,11050.56637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,0,-0.613312058,0.738267466
2013,内江市,510000,511000,四川省,2013511000,426.8,5385,792.5719591,1069.3429,9.32,61.84,21.67,3161214,2.217487753,4,1.129877472,1069.3429,946.4237729,地级市,10641.10859,0,10641.10859,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,1,131,9,-0.570069157,0.739035347
2011,秦皇岛市,130000,130300,河北省,2011130300,289.8,7802,371.4432197,1070.0808,12,39.2,47.72,3944468,3.416569058,2,1.080756826,1070.0808,990.1217131,地级市,35570.81212,0,35570.81212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65234614,0.658234862
2013,衡水市,130000,131100,河北省,2013131100,447.5,8825,507.082153,1070.2335,5.86,52.18,32.1,4912396,2.11667486,4,1.129877472,1070.2335,947.212,地级市,12895.58264,0,12895.58264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,142,-0.558866194,0.724118705
2011,开封市,410000,410200,河南省,2011410200,543.4,6444,843.2650528,1072.4197,12.9,43.85,34,4346031,1.826068908,2,1.080756826,1072.4197,992.2858447,地级市,13707.95517,0,13707.95517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,289,55,-0.452089349,0.724354989
2019,锦州市,210000,210700,辽宁省,2019210700,293,10048,291.6003185,1073,2.49,26.02,55.5,6824074,2.89529888,10,1.264849051,1073,848.3225719,地级市,27473.06995,1,27473.06995,376631,1268,0,333,192430,618,0,172,184201,650,0,161,0.928571429,112020.6429,66311.64286,45709,0,267,854,-0.038945725,0.659748198
2014,自贡市,510000,510300,四川省,2014510300,330,4381,753.252682,1073.4046,7.6,59.27,29.39,4476763,2.849464605,5,1.141527151,1073.4046,940.3233196,地级市,7343.821553,1,7343.821553,911,5,0,13,650,1,0,8,261,4,0,5,0.944444444,3643.722222,1822,1821.722222,0,717,105,-0.172291216,0.769099097
2012,宁德市,350000,350900,福建省,2012350900,342.3,13452,254.4603033,1077.7262,12.6,47.84,33.48,3224189,2.846855264,3,1.105951683,1077.7262,974.4785569,地级市,8560.382838,0,8560.382838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-0.651279419,0.760019699
2011,宜春市,360000,360900,江西省,2011360900,566.9,18669,303.6584713,1077.982,12.8,59.17,23.67,3097570,1.759450548,2,1.080756826,1077.982,997.4325159,地级市,5917.852188,0,5917.852188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,0,-0.612129207,0.79500346
2019,淮北市,340000,340600,安徽省,2019340600,219,2741,798.978475,1078,3,42.73,50.51,4549323,3.891669465,10,1.264849051,1078,852.2756128,地级市,22714.34498,1,22714.34498,20315,59,0,60,13031,40,0,41,7284,19,0,19,0.875,146652.5,87998.875,58653.625,0,1043,691,0.333062708,0.672722245
2015,梧州市,450000,450400,广西壮族自治区,2015450400,343.92,12588,273.2125834,1078.5858,8.3,57.85,30.8,3649268,2.747411848,6,1.141493649,1078.5858,944.8898826,地级市,8372.940334,0,8372.940334,0,0,0,0,0,0,0,0,0,0,0,0,0.214285714,886.8571429,474.7142857,412.1428571,0,283,120,-0.420969474,0.758468961
2016,广安市,510000,511600,四川省,2016511600,467,6339,736.7092601,1078.6241,7.9,51.64,32.58,4687869,1.995309075,7,1.157558801,1078.6241,931.809338,地级市,13818.87262,0,13818.87262,1408,355,0,88,957,263,0,70,451,92,0,18,0.944444444,51592.27778,38328,13264.27778,0,1878,255,0.594357848,0.71714689
2017,十堰市,420000,420300,湖北省,2017420300,346,23666,146.2013014,1079.4677,10.1,60.1,37.09,8181370,7.581946241,8,1.2065545,1079.4677,894.6696564,地级市,11485.51069,1,11485.51069,95746,1571,5,62,83715,1293,5,50,12031,278,0,12,1,83834.08333,56049.58333,27784.5,0,467,814,0.058004957,0.726983605
2013,辽阳市,210000,211000,辽宁省,2013211000,180,4736,380.0675676,1079.9909,7.95,62.94,30.8,3224286,5.310265576,4,1.129877472,1079.9909,955.8478036,地级市,31232.99122,0,31232.99122,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,24,3,-0.636551847,0.663102332
2019,汕尾市,440000,441500,广东省,2019441500,357,4865,733.8129496,1080,6.7,37.33,48.6,4422643,2.391755824,10,1.264849051,1080,853.8568291,地级市,39412.30998,1,39412.30998,39312,120,0,283,13150,44,0,110,26162,76,0,173,1,382718.4286,230234.8095,152483.619,0,82,315,-0.435840714,0.637863329
2019,河源市,440000,441600,广东省,2019441600,373,15654,238.2777565,1080,5.5,34.43,54.36,3868273,2.2891604,10,1.264849051,1080,853.8568291,地级市,21222.34496,1,21222.34496,27195,151,0,117,5126,21,0,46,22069,130,0,71,1,382718.4286,230234.8095,152483.619,1,86,86,-0.555614551,0.677495967
2017,宝鸡市,610000,610300,陕西省,2017610300,381,18117,210.2997185,1080.365,8.1,66.26,30.68,8008799,6.395809603,8,1.2065545,1080.365,895.4133444,地级市,23345.48435,0,23345.48435,5091,31,0,44,1740,7,0,18,3351,24,0,26,0.6,82194.6,42559.4,39635.2,1,1033,490,0.219943007,0.67579818
2013,十堰市,420000,420300,湖北省,2013420300,346.7,23680,146.410473,1080.59,13.07,50.62,36.14,4847000,2.75851756,4,1.129877472,1080.59,956.3780381,地级市,10302.84154,0,10302.84154,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,20,184,-0.542379311,0.742751437
2019,潮州市,440000,445100,广东省,2019445100,276,3146,877.3045137,1081,5,48.88,41.96,4908388,3.096548686,10,1.264849051,1081,854.6474373,地级市,30105.01501,1,30105.01501,90903,360,1,238,55972,225,1,117,34931,135,0,121,1,382718.4286,230234.8095,152483.619,1,49,31,-0.606832118,0.654615631
2016,漯河市,410000,411100,河南省,2016411100,269,2617,1027.894536,1081.9257,8.1,62.35,27.12,4915521,3.474578243,7,1.157558801,1081.9257,934.6615473,地级市,15062.31422,0,15062.31422,800,5,0,17,487,1,0,9,313,4,0,8,0.470588235,4126.176471,1663,2463.176471,1,245,677,-0.146361882,0.711041498
2016,延安市,610000,610600,陕西省,2016610600,237,37037,63.99006399,1082.911,1.3,53.02,36.11,2579467,3.947311119,7,1.157558801,1082.911,935.5127351,地级市,51058.28068,1,51058.28068,0,0,0,0,0,0,0,0,0,0,0,0,0.6,25805.9,18257,7548.9,1,774,271,-0.050042131,0.631055212
2012,荆门市,420000,420800,湖北省,2012420800,302.3,12404,243.7117059,1085.26,12.2,54.14,29.4,3470485,3.246082066,3,1.105951683,1085.26,981.2906085,地级市,2386.104644,0,2386.104644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65234614,0.885752718
2017,湖州市,330000,330500,浙江省,2017330500,266,5820,457.0446735,1085.732,8.87,45.04,50.75,11881547,8.034478106,8,1.2065545,1085.732,899.8615479,地级市,58287.56704,1,58287.56704,377135,1923,1,134,257014,1338,0,73,120121,585,1,61,0.818181818,393648.3636,252106.8182,141541.5455,1,28,2495,0.69494805,0.619898988
2013,滁州市,340000,341100,安徽省,2013341100,449.5,13516,332.5688073,1086.1431,11.89,53,27.84,3384770,2.138582467,4,1.129877472,1086.1431,961.2928188,地级市,33551.78895,0,33551.78895,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,24,71,-0.600283338,0.659090387
2016,晋中市,140000,140700,山西省,2016140700,332,16444,201.8973486,1091.1041,5.1,42.95,47.12,5692111,2.839128457,7,1.157558801,1091.1041,942.5906477,地级市,32605.22292,1,32605.22292,34832,380,0,205,12379,138,0,93,22453,242,0,112,0.454545455,18564.90909,4951.545455,13613.36364,1,227,759,-0.113271986,0.659014818
2011,宜宾市,510000,511500,四川省,2011511500,542.9,13271,409.087484,1091.1801,15.6,61.92,23.11,3741553,1.859724482,2,1.080756826,1091.1801,1009.644421,地级市,973.3625745,0,973.3625745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-0.651279419,1.005318723
2014,海口市,460000,460100,海南省,2014460100,165.3,2284,723.7302977,1091.7021,9.2,19.92,74.85,5412718,5.785555267,5,1.141527151,1091.7021,956.3522857,地级市,23717.41891,0,23717.41891,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,56,415,-0.397881734,0.681273592
2013,资阳市,510000,512000,四川省,2013512000,507.3,7960,637.3115578,1092.3616,10.93,55.63,22.85,3365373,1.905768801,4,1.129877472,1092.3616,966.796513,地级市,7136.938849,0,7136.938849,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,87,2,-0.599825401,0.774705021
2015,舟山市,330000,330900,浙江省,2015330900,97.36,1455,669.1408935,1092.8459,9.22,41.14,48.7,4155181,9.833426195,6,1.141493649,1092.8459,957.3823744,地级市,15702.72897,1,15702.72897,66954,427,0,70,51391,341,0,54,15563,86,0,16,0.818181818,210803.7273,160758.8182,50044.90909,1,6,540,-0.360782954,0.710463082
2013,清远市,440000,441800,广东省,2013441800,409.8,19036,215.2763186,1093.0403,6.63,39.41,45.25,5089622,2.3606569,4,1.129877472,1093.0403,967.3971976,地级市,34340.85257,0,34340.85257,0,0,0,0,0,0,0,0,0,0,0,0,0.238095238,0,0,0,0,18,40,-0.620366064,0.658229538
2014,六安市,340000,341500,安徽省,2014341500,720.5,18399,391.5973694,1095.81,7.9,47.47,32.89,5074919,1.332339883,5,1.141527151,1095.81,959.950886,地级市,16388.5915,0,16388.5915,1165,8,0,45,272,2,0,15,893,6,0,30,0.1875,626.5625,290.6875,335.875,0,632,635,0.060118646,0.707609338
2019,绥化市,230000,231200,黑龙江省,2019231200,522,34873,149.6860035,1101,3.5,10.68,42.92,7202703,1.667547128,10,1.264849051,1101,870.4596008,地级市,18681.36498,1,18681.36498,0,0,0,0,0,0,0,0,0,0,0,0,0.75,19314.5,7545.666667,11768.83333,0,92,706,-0.22138253,0.68823868
2014,吕梁市,140000,141100,山西省,2014141100,390.7,21239,183.9540468,1101.3462,-2,62.18,31.59,3886735,2.469415677,5,1.141527151,1101.3462,964.8007049,地级市,33595.7609,0,33595.7609,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,381.3636364,266.6363636,114.7272727,1,134,84,-0.528292848,0.659357056
2016,钦州市,450000,450700,广西壮族自治区,2016450700,409,12187,335.6035119,1102.0466,9,43.73,36.21,3736302,2.327735284,7,1.157558801,1102.0466,952.0437312,地级市,12454.54588,1,12454.54588,12710,122,1,71,9027,86,0,55,3683,36,1,16,0.285714286,1737.571429,1024,713.5714286,1,220,327,-0.34782367,0.727330503
2012,玉林市,450000,450900,广西壮族自治区,2012450900,691.9,12835,539.0728477,1102.08,10.9,43.77,35.44,4228255,1.440235915,3,1.105951683,1102.08,996.4992295,地级市,4829.836455,0,4829.836455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,6,-0.579357769,0.813933759
2013,玉溪市,530000,530400,云南省,2013530400,214.7,15285,140.4645077,1102.4677,10.23,60.3,29.5,2263456,4.544671328,4,1.129877472,1102.4677,975.7409341,地级市,20688.97451,0,20688.97451,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,1,29,0,-0.635194801,0.692658789
2017,泰安市,370000,370900,山东省,2017370900,571,7762,735.6351456,1103.2,7.35,42.7,51.15,16083137,5.347012496,8,1.2065545,1103.2,914.3391368,地级市,32451.57055,0,32451.57055,0,0,0,0,0,0,0,0,0,0,0,0,0.8125,69199.375,42544.1875,26655.1875,0,270,1010,0.046032779,0.656384967
2015,丽水市,330000,331100,浙江省,2015331100,266.38,17298,153.9946815,1103.2922,6.37,45.67,46.05,5192792,3.628402301,6,1.141493649,1103.2922,966.533805,地级市,19475.53167,1,19475.53167,232233,1372,18,235,139684,985,11,173,92549,387,7,62,0.818181818,210803.7273,160758.8182,50044.90909,1,21,429,-0.41111458,0.695937634
2017,银川市,640000,640100,宁夏回族自治区,2017640100,189,9025,209.4182825,1103.9244,7.5,35.85,62.52,5623113,7.88740969,8,1.2065545,1103.9244,914.9395241,地级市,87972.46927,0,87972.46927,0,0,0,0,0,0,0,0,0,0,0,0,0.6,4.2,1.2,3,1,132,1018,-0.031317056,0.598945122
2011,承德市,130000,130800,河北省,2011130800,374.3,39548,94.64448265,1104.2013,12.1,54.83,30.18,3038803,2.72960899,2,1.080756826,1104.2013,1021.692645,地级市,15964.15411,0,15964.15411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.65181278,0.715968546
2015,抚州市,360000,361000,江西省,2015361000,399.28,18799,212.3942763,1105.1377,9.2,49.7,33.84,4303478,2.4247409,6,1.141493649,1105.1377,968.1505464,地级市,9302.091976,0,9302.091976,0,0,0,0,0,0,0,0,0,0,0,0,0.363636364,421.1818182,129.2727273,291.9090909,1,65,253,-0.478963294,0.752395673
2012,孝感市,420000,420900,湖北省,2012420900,526.9,8910,591.3580247,1105.16,12.2,47.83,31.81,5318431,1.896534753,3,1.105951683,1105.16,999.2841613,地级市,4194.78828,0,4194.78828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,-0.641145571,0.828023487
2013,南平市,350000,350700,福建省,2013350700,316,26280,120.2435312,1105.8215,10.94,43.51,33.25,4126815,3.097181078,4,1.129877472,1105.8215,978.7092206,地级市,15670.68565,1,15670.68565,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,19,9,-0.636308812,0.712894147
2013,丹东市,210000,210600,辽宁省,2013210600,239.7,15290,156.7691302,1107.2964,9.05,49.43,37.22,4270122,4.088504728,4,1.129877472,1107.2964,980.0145834,地级市,12991.71833,1,12991.71833,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,34,10,-0.626904069,0.727145107
2016,咸宁市,420000,421200,湖北省,2016421200,304,9861,308.2851638,1107.93,7.6,47.64,35.72,4425352,3.148441855,7,1.157558801,1107.93,957.126324,地级市,8505.186355,1,8505.186355,73160,1070,5,119,55130,797,5,87,18030,273,0,32,1,42536.58333,31377,11159.58333,1,122,1709,0.331320747,0.758577378
2016,六安市,340000,341500,安徽省,2016341500,587,15451,379.9106854,1108.1469,7.2,44.27,37.39,5414623,1.630858094,7,1.157558801,1108.1469,957.3137011,地级市,19853.53762,1,19853.53762,5145,13,0,65,1980,5,0,28,3165,8,0,37,0.6875,14400.9375,7798.9375,6602,0,1275,645,0.445738843,0.693617196
2018,梅州市,440000,441400,广东省,2018441400,548,15865,345.4144343,1110.2133,2.4,32.13,50.2,7264873,1.622331534,9,1.248780928,1110.2133,889.0376808,地级市,25307.91,1,25307.91,77267,723,0,132,42457,375,0,73,34810,348,0,59,0.904761905,317068.5238,209113.2381,107955.2857,1,57,297,-0.460226839,0.669713498
2011,上饶市,360000,361100,江西省,2011361100,750.2,22791,329.1650213,1110.5823,13.08,53.93,30.17,3812301,1.369763851,2,1.080756826,1110.5823,1027.596841,地级市,7033.307951,0,7033.307951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,0,-0.618634887,0.782869194
